fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matricula_en_su_caso,confianza_matricula,mx1,my1,mx2,my2,texto_matricula
1184,coche,0.4652346670627594,721,1384,325,1437,361,False,,,,,,
1184,coche,0.2384641021490097,624,1217,320,1248,341,False,,,,,,
1184,coche,0.4149664342403412,762,1387,324,1445,369,False,,,,,,
1184,coche,0.6454253196716309,756,1161,315,1215,347,False,,,,,,
1184,coche,0.5795628428459167,770,1429,324,1513,381,False,,,,,,
1184,coche,0.5269792079925537,776,1356,324,1394,357,False,,,,,,
1184,coche,0.5776928663253784,781,1344,322,1385,353,False,,,,,,
1184,persona,0.8443903923034668,784,21,235,105,513,False,,,,,,
1184,coche,0.2884209156036377,782,1162,317,1233,344,False,,,,,,
1185,coche,0.5827591419219971,677,1274,317,1338,348,False,,,,,,
1185,coche,0.1875925362110138,696,1243,317,1277,341,False,,,,,,
1185,coche,0.27474531531333923,711,1507,313,1567,382,False,,,,,,
1185,coche,0.4702421724796295,721,1384,325,1436,361,False,,,,,,
1185,coche,0.23065513372421265,624,1216,319,1248,341,False,,,,,,
1185,coche,0.41529521346092224,762,1387,324,1445,369,False,,,,,,
1185,coche,0.6553840637207031,756,1161,315,1215,347,False,,,,,,
1185,coche,0.5822904109954834,770,1429,324,1513,381,False,,,,,,
1185,coche,0.5303711295127869,776,1356,324,1395,357,False,,,,,,
1185,coche,0.5841923952102661,781,1344,322,1385,353,False,,,,,,
1185,persona,0.8317869305610657,784,20,235,108,514,False,,,,,,
1185,coche,0.3014995753765106,782,1161,317,1233,344,False,,,,,,
1186,coche,0.5119491815567017,677,1274,317,1339,348,False,,,,,,
1186,coche,0.21212713420391083,696,1244,317,1277,341,False,,,,,,
1186,coche,0.26441699266433716,711,1507,313,1567,382,False,,,,,,
1186,coche,0.4655260443687439,721,1384,326,1436,361,False,,,,,,
1186,coche,0.2348712831735611,624,1216,319,1249,342,False,,,,,,
1186,coche,0.42014017701148987,762,1387,324,1446,370,False,,,,,,
1186,coche,0.6428630352020264,756,1160,316,1215,349,False,,,,,,
1186,coche,0.5677510499954224,770,1428,324,1513,381,False,,,,,,
1186,coche,0.5203613638877869,776,1358,324,1396,357,False,,,,,,
1186,coche,0.556588351726532,781,1343,322,1385,353,False,,,,,,
1186,persona,0.8282279372215271,784,17,234,109,517,False,,,,,,
1186,coche,0.28693291544914246,782,1160,317,1233,346,False,,,,,,
1187,coche,0.513494074344635,677,1274,317,1340,348,False,,,,,,
1187,coche,0.24264296889305115,696,1244,317,1277,342,False,,,,,,
1187,coche,0.2673571705818176,711,1507,313,1567,382,False,,,,,,
1187,coche,0.46752309799194336,721,1384,326,1436,361,False,,,,,,
1187,coche,0.2699658274650574,624,1216,319,1248,342,False,,,,,,
1187,coche,0.42411473393440247,762,1387,324,1446,370,False,,,,,,
1187,coche,0.6752438545227051,756,1160,316,1215,349,False,,,,,,
1187,coche,0.5647889375686646,770,1428,324,1512,381,False,,,,,,
1187,coche,0.5275639891624451,776,1358,324,1396,357,False,,,,,,
1187,coche,0.5712677836418152,781,1343,322,1385,353,False,,,,,,
1187,persona,0.849036693572998,784,20,234,111,513,False,,,,,,
1187,coche,0.31745046377182007,782,1159,317,1234,346,False,,,,,,
1188,coche,0.565055251121521,677,1273,318,1339,349,False,,,,,,
1188,coche,0.2747264802455902,696,1244,317,1277,342,False,,,,,,
1188,coche,0.2633293867111206,711,1507,313,1567,382,False,,,,,,
1188,coche,0.46690043807029724,721,1384,326,1436,361,False,,,,,,
1188,coche,0.2630179524421692,624,1216,319,1248,342,False,,,,,,
1188,coche,0.4197661578655243,762,1387,324,1446,370,False,,,,,,
1188,coche,0.6683915257453918,756,1161,317,1215,349,False,,,,,,
1188,coche,0.5612592101097107,770,1428,324,1512,381,False,,,,,,
1188,coche,0.5356622934341431,776,1358,324,1396,357,False,,,,,,
1188,coche,0.5812422633171082,781,1343,322,1385,353,False,,,,,,
1188,persona,0.7698639035224915,784,28,235,119,508,False,,,,,,
1188,coche,0.3361694812774658,782,1160,317,1234,346,False,,,,,,
1188,coche,0.4724707305431366,790,1291,319,1343,349,False,,,,,,
1189,coche,0.5426012873649597,677,1271,318,1338,349,False,,,,,,
1189,coche,0.2590033710002899,711,1507,313,1567,383,False,,,,,,
1189,coche,0.47798511385917664,721,1384,325,1436,361,False,,,,,,
1189,coche,0.26878902316093445,624,1217,319,1249,342,False,,,,,,
1189,coche,0.45062878727912903,762,1388,324,1448,370,False,,,,,,
1189,coche,0.6791267395019531,756,1161,316,1215,350,False,,,,,,
1189,coche,0.5173091888427734,770,1429,324,1512,381,False,,,,,,
1189,coche,0.5695685744285583,776,1360,323,1397,357,False,,,,,,
1189,coche,0.610651433467865,781,1343,322,1385,353,False,,,,,,
1189,persona,0.7992451190948486,784,38,237,128,506,False,,,,,,
1189,coche,0.3219519555568695,782,1159,317,1233,346,False,,,,,,
1189,coche,0.4411025643348694,790,1292,319,1345,349,False,,,,,,
1189,coche,0.32073235511779785,710,1460,324,1514,381,False,,,,,,
1189,coche,0.3897039294242859,772,1428,325,1489,377,False,,,,,,
1190,coche,0.516876757144928,677,1264,317,1333,348,False,,,,,,
1190,coche,0.2773047387599945,711,1507,313,1568,383,False,,,,,,
1190,coche,0.47140100598335266,721,1384,325,1436,361,False,,,,,,
1190,coche,0.2510291337966919,624,1217,318,1250,342,False,,,,,,
1190,coche,0.43803074955940247,762,1388,324,1448,370,False,,,,,,
1190,coche,0.6995790004730225,756,1160,315,1216,349,False,,,,,,
1190,coche,0.5379517674446106,770,1428,324,1512,381,False,,,,,,
1190,coche,0.5593253374099731,776,1359,323,1397,357,False,,,,,,
1190,coche,0.609982967376709,781,1343,322,1385,353,False,,,,,,
1190,persona,0.8335756063461304,784,46,237,137,506,False,,,,,,
1190,coche,0.5812573432922363,790,1283,319,1335,349,False,,,,,,
1190,coche,0.32070037722587585,710,1456,324,1512,381,False,,,,,,
1190,coche,0.37997403740882874,772,1426,325,1487,377,False,,,,,,
1191,coche,0.4553849399089813,677,1259,316,1328,348,False,,,,,,
1191,coche,0.23969382047653198,711,1508,313,1568,383,False,,,,,,
1191,coche,0.46511366963386536,721,1384,325,1436,361,False,,,,,,
1191,coche,0.2474604696035385,624,1216,318,1251,342,False,,,,,,
1191,coche,0.44487303495407104,762,1388,324,1449,370,False,,,,,,
1191,coche,0.7302648425102234,756,1160,314,1215,349,False,,,,,,
1191,coche,0.5193077921867371,770,1429,325,1513,381,False,,,,,,
1191,coche,0.5626277923583984,776,1361,323,1398,357,False,,,,,,
1191,coche,0.6076881885528564,781,1343,322,1385,353,False,,,,,,
1191,persona,0.8238598108291626,784,54,236,146,505,False,,,,,,
1191,coche,0.5414095520973206,790,1280,319,1334,349,False,,,,,,
1191,coche,0.3282179534435272,710,1457,324,1512,382,False,,,,,,
1191,coche,0.3842857778072357,772,1428,325,1489,377,False,,,,,,
1192,coche,0.4634556174278259,677,1257,315,1325,348,False,,,,,,
1192,coche,0.23395854234695435,711,1508,313,1568,383,False,,,,,,
1192,coche,0.46669939160346985,721,1384,325,1436,361,False,,,,,,
1192,coche,0.24413064122200012,624,1217,318,1251,342,False,,,,,,
1192,coche,0.43327438831329346,762,1388,324,1449,370,False,,,,,,
1192,coche,0.7061827182769775,756,1160,314,1215,348,False,,,,,,
1192,coche,0.5224289298057556,770,1429,325,1513,381,False,,,,,,
1192,coche,0.5479075312614441,776,1362,323,1399,357,False,,,,,,
1192,coche,0.5919545292854309,781,1342,322,1384,353,False,,,,,,
1192,persona,0.8314089775085449,784,59,235,151,505,False,,,,,,
1192,coche,0.5389490723609924,790,1279,319,1333,349,False,,,,,,
1192,coche,0.33023741841316223,710,1456,324,1512,382,False,,,,,,
1192,coche,0.3999768793582916,772,1429,325,1490,378,False,,,,,,
1192,coche,0.43603751063346863,793,1293,320,1345,349,False,,,,,,
1193,coche,0.4975440800189972,677,1257,315,1323,348,False,,,,,,
1193,coche,0.23835501074790955,711,1508,313,1568,383,False,,,,,,
1193,coche,0.4775274991989136,721,1384,324,1435,361,False,,,,,,
1193,coche,0.25847089290618896,624,1217,318,1251,342,False,,,,,,
1193,coche,0.43509313464164734,762,1388,324,1448,370,False,,,,,,
1193,coche,0.7169985175132751,756,1159,314,1215,349,False,,,,,,
1193,coche,0.5294698476791382,770,1429,325,1513,381,False,,,,,,
1193,coche,0.5544256567955017,776,1362,323,1399,357,False,,,,,,
1193,coche,0.5860629677772522,781,1342,322,1384,353,False,,,,,,
1193,persona,0.8095394372940063,784,66,237,159,505,False,,,,,,
1193,coche,0.5416619181632996,790,1278,319,1332,348,False,,,,,,
1193,coche,0.33549901843070984,710,1455,324,1512,382,False,,,,,,
1193,coche,0.41353243589401245,772,1429,325,1490,378,False,,,,,,
1193,coche,0.4309612810611725,793,1294,320,1345,349,False,,,,,,
1193,persona,0.6307933330535889,794,0,301,44,490,False,,,,,,
1194,coche,0.4831787943840027,677,1253,316,1316,347,False,,,,,,
1194,coche,0.23953568935394287,711,1508,313,1567,383,False,,,,,,
1194,coche,0.46829715371131897,721,1384,325,1436,361,False,,,,,,
1194,coche,0.24387836456298828,624,1217,318,1250,342,False,,,,,,
1194,coche,0.42420655488967896,762,1388,324,1449,370,False,,,,,,
1194,coche,0.6859620213508606,756,1158,314,1214,349,False,,,,,,
1194,coche,0.5173979997634888,770,1429,325,1513,381,False,,,,,,
1194,coche,0.5406574010848999,776,1363,323,1399,357,False,,,,,,
1194,coche,0.5714623332023621,781,1342,322,1384,353,False,,,,,,
1194,persona,0.821111261844635,784,70,239,165,503,False,,,,,,
1194,coche,0.460107684135437,790,1282,320,1336,348,False,,,,,,
1194,coche,0.3296698331832886,710,1456,325,1513,382,False,,,,,,
1194,coche,0.37666431069374084,772,1430,325,1491,378,False,,,,,,
1194,coche,0.40453293919563293,793,1297,320,1347,349,False,,,,,,
1194,persona,0.7526296377182007,794,0,296,47,495,False,,,,,,
1194,coche,0.27927321195602417,782,1154,315,1231,346,False,,,,,,
1195,coche,0.48130571842193604,677,1252,316,1313,347,False,,,,,,
1195,coche,0.23195859789848328,711,1508,313,1568,383,False,,,,,,
1195,coche,0.47489941120147705,721,1384,325,1435,361,False,,,,,,
1195,coche,0.26827874779701233,624,1217,319,1250,342,False,,,,,,
1195,coche,0.41859179735183716,762,1388,324,1448,370,False,,,,,,
1195,coche,0.7125585079193115,756,1158,314,1213,350,False,,,,,,
1195,coche,0.5240017175674438,770,1429,325,1513,381,False,,,,,,
1195,coche,0.5342342853546143,776,1363,323,1399,357,False,,,,,,
1195,coche,0.590055525302887,781,1342,322,1384,353,False,,,,,,
1195,persona,0.8504389524459839,784,72,240,168,501,False,,,,,,
1195,coche,0.4505772888660431,790,1285,320,1340,349,False,,,,,,
1195,coche,0.3451537787914276,710,1457,325,1514,382,False,,,,,,
1195,coche,0.38697609305381775,772,1430,325,1492,378,False,,,,,,
1195,persona,0.7788425087928772,794,0,290,52,497,False,,,,,,
1195,coche,0.2795447111129761,782,1156,316,1230,347,False,,,,,,
1196,coche,0.5191237330436707,677,1252,316,1312,347,False,,,,,,
1196,coche,0.22974592447280884,711,1508,313,1567,383,False,,,,,,
1196,coche,0.4703505039215088,721,1384,325,1435,361,False,,,,,,
1196,coche,0.29680967330932617,624,1217,319,1250,342,False,,,,,,
1196,coche,0.41627952456474304,762,1387,324,1448,370,False,,,,,,
1196,coche,0.6800491809844971,756,1158,315,1212,350,False,,,,,,
1196,coche,0.5255140662193298,770,1429,325,1513,382,False,,,,,,
1196,coche,0.5480208992958069,776,1363,323,1398,357,False,,,,,,
1196,coche,0.5920220613479614,781,1342,322,1384,353,False,,,,,,
1196,persona,0.7844676971435547,784,73,242,172,503,False,,,,,,
1196,coche,0.5150565505027771,790,1285,320,1341,349,False,,,,,,
1196,coche,0.3487436771392822,710,1456,325,1513,382,False,,,,,,
1196,coche,0.3600527346134186,772,1428,325,1489,377,False,,,,,,
1196,persona,0.7929509282112122,794,0,286,53,497,False,,,,,,
1196,coche,0.2253393828868866,782,1167,317,1236,347,False,,,,,,
1197,coche,0.5442798733711243,677,1252,316,1311,348,False,,,,,,
1197,coche,0.22508475184440613,711,1508,313,1567,383,False,,,,,,
1197,coche,0.4677484333515167,721,1384,325,1436,361,False,,,,,,
1197,coche,0.3196033537387848,624,1217,319,1250,342,False,,,,,,
1197,coche,0.42267775535583496,762,1387,324,1448,371,False,,,,,,
1197,coche,0.6582203507423401,756,1158,315,1212,350,False,,,,,,
1197,coche,0.522246241569519,770,1429,325,1514,381,False,,,,,,
1197,coche,0.5430048108100891,776,1363,323,1398,357,False,,,,,,
1197,coche,0.5925593376159668,781,1343,322,1385,353,False,,,,,,
1197,persona,0.784919798374176,784,78,243,178,501,False,,,,,,
1197,coche,0.49321502447128296,790,1285,320,1342,349,False,,,,,,
1197,coche,0.3446734845638275,710,1456,325,1513,382,False,,,,,,
1197,coche,0.38551247119903564,772,1430,325,1491,378,False,,,,,,
1197,persona,0.7731459736824036,794,0,274,56,496,False,,,,,,
1197,coche,0.24992550909519196,782,1167,317,1234,347,False,,,,,,
1197,coche,0.42745086550712585,793,1298,320,1348,349,False,,,,,,
1198,coche,0.5591927170753479,677,1252,317,1310,348,False,,,,,,
1198,coche,0.2249981015920639,711,1508,313,1568,383,False,,,,,,
1198,coche,0.4702179431915283,721,1384,325,1435,361,False,,,,,,
1198,coche,0.3044488728046417,624,1217,319,1250,342,False,,,,,,
1198,coche,0.4127529561519623,762,1387,324,1447,371,False,,,,,,
1198,coche,0.643934965133667,756,1158,315,1213,351,False,,,,,,
1198,coche,0.5187675952911377,770,1429,325,1514,381,False,,,,,,
1198,coche,0.5303203463554382,776,1363,323,1398,357,False,,,,,,
1198,coche,0.5773250460624695,781,1343,322,1384,353,False,,,,,,
1198,persona,0.8418644666671753,784,84,246,185,500,False,,,,,,
1198,coche,0.4481593072414398,790,1288,320,1346,350,False,,,,,,
1198,coche,0.35639458894729614,710,1457,325,1514,382,False,,,,,,
1198,coche,0.399813711643219,772,1430,325,1491,378,False,,,,,,
1198,persona,0.8068682551383972,794,1,268,59,497,False,,,,,,
1199,coche,0.5852879285812378,677,1253,317,1310,349,False,,,,,,
1199,coche,0.2261284440755844,711,1508,313,1567,383,False,,,,,,
1199,coche,0.4717443883419037,721,1384,325,1435,361,False,,,,,,
1199,coche,0.31208351254463196,624,1217,319,1251,342,False,,,,,,
1199,coche,0.42074134945869446,762,1387,324,1448,371,False,,,,,,
1199,coche,0.5883750915527344,756,1158,316,1213,352,False,,,,,,
1199,coche,0.5041789412498474,770,1429,325,1514,381,False,,,,,,
1199,coche,0.5410439372062683,776,1363,323,1398,357,False,,,,,,
1199,coche,0.5710614919662476,781,1343,322,1385,353,False,,,,,,
1199,persona,0.8744890689849854,784,90,245,194,500,False,,,,,,
1199,coche,0.4716334342956543,790,1290,320,1348,350,False,,,,,,
1199,coche,0.3465091288089752,710,1459,325,1515,382,False,,,,,,
1199,coche,0.37704595923423767,772,1429,325,1490,378,False,,,,,,
1199,persona,0.8077057600021362,794,4,267,63,499,False,,,,,,
1200,coche,0.5733194351196289,677,1254,317,1310,349,False,,,,,,
1200,coche,0.22572530806064606,711,1508,313,1568,383,False,,,,,,
1200,coche,0.46814826130867004,721,1384,325,1436,361,False,,,,,,
1200,coche,0.30006974935531616,624,1218,319,1252,342,False,,,,,,
1200,coche,0.4207136929035187,762,1388,324,1448,371,False,,,,,,
1200,coche,0.5700868368148804,756,1159,317,1213,353,False,,,,,,
1200,coche,0.4956854581832886,770,1429,325,1514,381,False,,,,,,
1200,coche,0.5362697243690491,776,1363,323,1397,357,False,,,,,,
1200,coche,0.5735906958580017,781,1343,322,1384,353,False,,,,,,
1200,persona,0.8608759641647339,784,95,243,200,501,False,,,,,,
1200,coche,0.4728463292121887,790,1291,320,1348,351,False,,,,,,
1200,coche,0.3378690779209137,710,1460,325,1515,382,False,,,,,,
1200,coche,0.366082102060318,772,1428,325,1489,377,False,,,,,,
1200,persona,0.7711886763572693,794,5,264,66,501,False,,,,,,
1201,coche,0.5515530109405518,677,1254,317,1310,349,False,,,,,,
1201,coche,0.2628839612007141,711,1508,313,1567,383,False,,,,,,
1201,coche,0.5215137600898743,721,1384,325,1435,361,False,,,,,,
1201,coche,0.2755635976791382,624,1219,320,1253,343,False,,,,,,
1201,coche,0.42803633213043213,762,1387,324,1446,370,False,,,,,,
1201,coche,0.6327184438705444,756,1159,317,1214,353,False,,,,,,
1201,coche,0.49190542101860046,770,1428,325,1513,381,False,,,,,,
1201,coche,0.5583867430686951,776,1363,323,1397,357,False,,,,,,
1201,coche,0.6086773872375488,781,1343,322,1384,353,False,,,,,,
1201,persona,0.8112744092941284,784,102,242,206,498,False,,,,,,
1201,coche,0.29790419340133667,710,1461,324,1516,381,False,,,,,,
1201,coche,0.37367314100265503,772,1424,325,1484,377,False,,,,,,
1201,persona,0.7327194213867188,794,6,267,67,501,False,,,,,,
1202,coche,0.553501307964325,677,1253,317,1309,350,False,,,,,,
1202,coche,0.24992159008979797,711,1508,313,1567,383,False,,,,,,
1202,coche,0.5030128955841064,721,1384,325,1434,361,False,,,,,,
1202,coche,0.2816961109638214,624,1218,319,1252,343,False,,,,,,
1202,coche,0.4159894287586212,762,1388,324,1447,370,False,,,,,,
1202,coche,0.6080507636070251,756,1158,316,1213,353,False,,,,,,
1202,coche,0.5019481182098389,770,1428,325,1513,381,False,,,,,,
1202,coche,0.558481752872467,776,1363,323,1396,357,False,,,,,,
1202,coche,0.6211974024772644,781,1343,322,1384,353,False,,,,,,
1202,persona,0.8553348183631897,784,106,240,210,496,False,,,,,,
1202,coche,0.30197322368621826,710,1462,324,1516,381,False,,,,,,
1202,coche,0.36804962158203125,772,1422,325,1480,377,False,,,,,,
1202,persona,0.7715968489646912,794,7,270,69,501,False,,,,,,
1202,coche,0.454630583524704,790,1295,320,1349,350,False,,,,,,
1203,coche,0.5213688015937805,677,1254,317,1308,350,False,,,,,,
1203,coche,0.2624259293079376,711,1508,313,1567,383,False,,,,,,
1203,coche,0.5155048370361328,721,1384,325,1434,361,False,,,,,,
1203,coche,0.2586539089679718,624,1218,320,1252,343,False,,,,,,
1203,coche,0.4198499917984009,762,1387,324,1447,370,False,,,,,,
1203,coche,0.6290403008460999,756,1158,316,1213,353,False,,,,,,
1203,coche,0.4915505349636078,770,1428,324,1513,381,False,,,,,,
1203,coche,0.5564525127410889,776,1363,323,1396,357,False,,,,,,
1203,coche,0.6138292551040649,781,1343,322,1384,353,False,,,,,,
1203,persona,0.8374911546707153,784,111,239,214,496,False,,,,,,
1203,coche,0.30314502120018005,710,1463,324,1516,381,False,,,,,,
1203,coche,0.3890341520309448,772,1422,324,1480,377,False,,,,,,
1203,persona,0.7552757263183594,794,7,266,70,499,False,,,,,,
1203,coche,0.3270719051361084,803,1254,317,1298,345,False,,,,,,
1203,coche,0.45397281646728516,790,1296,320,1349,350,False,,,,,,
1204,coche,0.565524160861969,677,1254,317,1308,350,False,,,,,,
1204,coche,0.26238179206848145,711,1508,313,1567,383,False,,,,,,
1204,coche,0.5149348378181458,721,1384,325,1434,361,False,,,,,,
1204,coche,0.300481915473938,624,1218,320,1252,343,False,,,,,,
1204,coche,0.4209229052066803,762,1387,323,1447,370,False,,,,,,
1204,coche,0.688962996006012,756,1157,316,1213,353,False,,,,,,
1204,coche,0.49045300483703613,770,1428,324,1513,381,False,,,,,,
1204,coche,0.5561891198158264,776,1363,323,1396,357,False,,,,,,
1204,coche,0.6147773265838623,781,1343,322,1384,352,False,,,,,,
1204,persona,0.832532525062561,784,117,239,219,498,False,,,,,,
1204,coche,0.39082974195480347,710,1458,324,1512,381,False,,,,,,
1204,coche,0.38000956177711487,772,1422,324,1478,377,False,,,,,,
1204,persona,0.7571303844451904,794,9,268,73,494,False,,,,,,
1204,coche,0.3568416237831116,803,1254,317,1298,345,False,,,,,,
1204,coche,0.4443337917327881,790,1297,320,1349,350,False,,,,,,
1205,coche,0.582145631313324,677,1255,317,1308,349,False,,,,,,
1205,coche,0.27425017952919006,711,1508,313,1567,383,False,,,,,,
1205,coche,0.5219851732254028,721,1384,325,1434,361,False,,,,,,
1205,coche,0.2963234484195709,624,1218,319,1252,342,False,,,,,,
1205,coche,0.43998751044273376,762,1387,323,1447,370,False,,,,,,
1205,coche,0.6924391388893127,756,1156,316,1213,353,False,,,,,,
1205,coche,0.462462842464447,770,1428,324,1513,381,False,,,,,,
1205,coche,0.5688761472702026,776,1363,323,1396,357,False,,,,,,
1205,coche,0.6230841875076294,781,1343,322,1383,352,False,,,,,,
1205,persona,0.8335046768188477,784,122,238,225,499,False,,,,,,
1205,coche,0.39718693494796753,710,1458,324,1512,382,False,,,,,,
1205,coche,0.37569260597229004,772,1422,324,1478,377,False,,,,,,
1205,persona,0.7895818948745728,794,13,273,78,492,False,,,,,,
1205,coche,0.34650370478630066,803,1254,317,1296,344,False,,,,,,
1205,coche,0.45806196331977844,790,1298,320,1349,350,False,,,,,,
1206,coche,0.5750516057014465,677,1255,317,1307,349,False,,,,,,
